sim_id,currency_path,path_length,is_triggered,trigger_day,exit_day,max_profit,final_profit,holding_period
7672,USD→EUR→JPY→USD,3,True,0,-1,91.44694109892443,91.29294508236161,30
7673,EUR→GBP→CNY→USD→EUR,4,True,0,-1,2.896284904754671,2.8775553211488996,30
7674,CNY→GBP→EUR→USD→CNY,4,True,0,-1,2.8925618428132855,2.874731144087887,30
7675,EUR→CNY→USD→EUR,3,True,0,-1,4.401762248582,4.386367292765497,30
7676,USD→EUR→JPY→USD,3,True,0,-1,91.77513033792297,91.6054918358868,30
7677,USD→JPY→EUR→USD,3,True,0,-1,91.43516005718269,91.13398505922612,30
7678,USD→EUR→GBP→USD,3,False,-1,-1,-0.396998696891505,-0.39848754375511375,0
7679,JPY→GBP→CNY→USD→JPY,4,True,0,-1,508.0697377556245,505.6109564813941,30
7680,GBP→CNY→JPY→USD→GBP,4,True,0,-1,512.5032518573377,512.5032518573377,30
7681,JPY→EUR→USD→JPY,3,True,0,-1,91.40188575997558,91.24810074953942,30
7682,EUR→CNY→USD→JPY→EUR,4,True,0,-1,593.3693356028698,590.7430147017043,30
7683,GBP→JPY→CNY→GBP,3,True,0,-1,513.8344937313585,513.8344937313585,30
7684,JPY→USD→CNY→JPY,3,True,0,-1,708.741659298668,705.5655654277354,30
7685,CNY→EUR→JPY→USD→CNY,4,True,0,-1,594.0547298465126,593.2338055011882,30
7686,GBP→EUR→USD→JPY→GBP,4,True,0,-1,65.544482876277,65.49640300501036,30
7687,CNY→EUR→JPY→USD→CNY,4,True,0,-1,593.0481680142552,589.702799358053,30
7688,EUR→CNY→GBP→EUR,3,True,0,-1,2.8982862540602436,2.89540080133919,30
7689,USD→EUR→JPY→CNY→USD,4,True,0,-1,592.5996534966761,588.7663029139898,30
7690,GBP→CNY→JPY→EUR→GBP,4,True,0,-1,428.87269475994566,427.5561808969823,30
7691,USD→GBP→JPY→USD,3,True,0,-1,78.03053941118257,77.66351946239678,30
7692,JPY→CNY→GBP→JPY,3,True,0,-1,508.9617680087699,507.7814312747683,30
7693,GBP→CNY→JPY→USD→GBP,4,True,0,-1,509.0126901015687,507.0570511731829,30
7694,USD→CNY→EUR→USD,3,True,0,-1,4.404076261091143,4.376763679050964,30
7695,USD→JPY→GBP→USD,3,True,0,-1,78.16657681676102,78.11247815106256,30
7696,USD→GBP→CNY→USD,3,True,0,-1,3.6318775272032555,3.60610071694774,30
7697,JPY→GBP→USD→JPY,3,True,0,-1,78.4662400241183,77.99843686982717,30
7698,EUR→CNY→USD→GBP→EUR,4,True,0,-1,2.897335507273573,2.864970797862383,30
7699,EUR→GBP→USD→EUR,3,False,-1,-1,-0.3937695712010958,-0.3953294847432607,0
7700,EUR→USD→JPY→GBP→EUR,4,True,0,-1,65.33419924542804,65.19792098496491,30
7701,USD→EUR→GBP→CNY→USD,4,True,0,-1,2.897921497065381,2.886955444738107,30
7702,JPY→CNY→GBP→JPY,3,True,0,-1,508.30901200916,505.33732813434375,30
7703,GBP→USD→EUR→JPY→GBP,4,True,0,-1,65.3198491581923,65.02463499289006,30
7704,USD→CNY→JPY→USD,3,True,0,-1,706.3736277905001,705.4553004668784,30
7705,GBP→JPY→USD→EUR→GBP,4,True,0,-1,65.42471751417374,64.98874967907666,30
7706,GBP→CNY→USD→EUR→GBP,4,True,0,-1,2.8973577170839415,2.8598169546429553,30
7707,CNY→EUR→JPY→USD→CNY,4,True,0,-1,595.9510736100675,595.3307455172805,30
7708,CNY→GBP→EUR→USD→CNY,4,True,0,-1,2.889282626771804,2.858467195977535,30
7709,USD→GBP→CNY→USD,3,True,0,-1,3.645586931332687,3.645586931332687,30
7710,GBP→USD→CNY→GBP,3,True,0,-1,3.6450688143314993,3.631877755085183,30
7711,GBP→EUR→CNY→GBP,3,True,0,-1,2.900748934031087,2.8920935081781476,30
7712,CNY→EUR→GBP→CNY,3,True,0,-1,2.9052543830224367,2.9008955389354587,30
7713,USD→CNY→GBP→USD,3,True,0,-1,3.6874469684352347,3.6717815909502898,30
7714,USD→CNY→JPY→EUR→USD,4,True,0,-1,592.5996534966761,590.7266744112472,30
7715,CNY→EUR→GBP→JPY→CNY,4,True,0,-1,428.97586426309164,428.95697089748995,30
7716,USD→JPY→CNY→USD,3,True,0,-1,711.8415184028053,711.8415184028053,30
7717,CNY→GBP→USD→CNY,3,True,0,-1,3.6300819273559997,3.590682067511703,30
7718,EUR→USD→GBP→EUR,3,False,-1,-1,-0.3959349679737654,-0.39697175700874354,0
7719,JPY→CNY→USD→GBP→JPY,4,True,0,-1,508.65374228692394,508.0508646751884,30
7720,USD→JPY→EUR→USD,3,True,0,-1,92.02041380883618,91.83919350877702,30
7721,USD→CNY→JPY→USD,3,True,0,-1,711.4885200566621,709.6899301821693,30
7722,EUR→USD→GBP→JPY→EUR,4,True,0,-1,65.35874959105801,64.73619950948135,30
7723,JPY→USD→EUR→GBP→JPY,4,True,0,-1,65.78095285836382,65.51650843073433,30
7724,JPY→USD→GBP→CNY→JPY,4,True,0,-1,507.97482731993864,505.6381970936958,30
7725,USD→CNY→JPY→USD,3,True,0,-1,709.4528988621076,708.1664214003589,30
7726,CNY→JPY→USD→EUR→CNY,4,True,0,-1,592.6112099800476,590.9871166475034,30
7727,USD→CNY→JPY→GBP→USD,4,True,0,-1,508.5804664267743,507.0875650229838,30
7728,GBP→EUR→JPY→USD→GBP,4,True,0,-1,65.57572517865138,65.2964726302911,30
7729,USD→CNY→GBP→EUR→USD,4,True,0,-1,2.89303005144245,2.8744178355734054,30
7730,GBP→JPY→CNY→USD→GBP,4,True,0,-1,511.3295131434861,511.0426625799298,30
